clean_label,aggre_label,worse_label,random_label1,random_label2,random_label3,img_index
2,2,2,2,2,2,4616
8,8,8,8,8,8,4617
9,9,9,9,9,9,4618
0,0,8,0,8,0,4619
2,2,2,2,2,2,4620
0,0,0,0,0,0,4621
9,9,9,9,9,9,4622
9,9,1,1,9,9,4623
1,1,9,1,1,9,4624
1,1,9,1,2,9,4625
5,5,5,5,5,5,4626
5,5,5,5,5,5,4627
3,3,6,3,6,3,4628
9,9,9,9,9,9,4629
3,3,3,3,3,3,4630
1,1,1,1,1,1,4631
5,0,3,5,0,3,4632
2,2,1,2,1,2,4633
2,0,0,2,0,0,4634
5,5,5,5,5,5,4635
1,1,1,1,1,1,4636
6,6,6,6,6,6,4637
9,9,9,9,9,9,4638
5,5,5,5,5,5,4639
4,8,9,4,8,9,4640
5,5,5,5,5,5,4641
4,4,5,7,4,5,4642
9,9,9,9,9,9,4643
6,6,6,6,6,6,4644
0,0,2,0,2,0,4645
8,8,9,9,8,8,4646
2,2,2,2,2,2,4647
1,1,9,1,9,1,4648
9,9,9,9,9,9,4649
7,7,7,7,7,7,4650
0,0,0,0,0,0,4651
8,8,8,8,8,8,4652
0,0,8,0,6,8,4653
1,9,9,1,9,9,4654
0,0,0,0,0,0,4655
2,2,2,2,2,2,4656
3,3,3,3,3,3,4657
8,8,8,8,8,8,4658
6,6,1,1,6,6,4659
4,1,1,4,7,1,4660
1,1,1,1,1,1,4661
5,5,5,5,5,5,4662
6,6,6,6,6,6,4663
1,1,3,3,1,1,4664
9,1,6,1,7,6,4665
4,4,4,4,4,4,4666
9,9,9,9,9,9,4667
6,6,0,6,0,6,4668
3,3,3,3,3,3,4669
8,8,8,8,8,8,4670
7,7,7,7,7,7,4671
3,3,3,3,3,3,4672
0,0,0,0,0,0,4673
3,3,3,3,3,3,4674
9,9,9,9,9,9,4675
7,7,7,7,7,7,4676
2,2,3,2,3,2,4677
6,6,8,6,8,6,4678
2,2,8,8,2,2,4679
9,9,1,1,9,9,4680
4,4,4,4,4,4,4681
6,6,3,3,6,6,4682
0,0,0,0,0,0,4683
9,9,1,9,1,9,4684
6,6,6,6,6,6,4685
7,7,7,7,7,7,4686
4,4,7,4,7,4,4687
7,7,7,7,7,7,4688
0,0,1,0,1,0,4689
9,9,9,9,9,9,4690
9,9,9,9,9,9,4691
5,5,5,5,5,5,4692
6,6,6,6,6,6,4693
5,5,5,5,5,5,4694
4,4,4,4,4,4,4695
1,1,7,1,1,7,4696
3,5,5,5,5,3,4697
5,5,3,3,5,5,4698
5,5,5,5,5,5,4699
2,2,2,2,2,2,4700
9,9,9,9,9,9,4701
5,5,5,5,5,5,4702
2,2,2,2,2,2,4703
9,9,9,9,9,9,4704
7,5,5,5,7,5,4705
7,7,7,7,7,7,4706
4,4,1,4,4,1,4707
9,9,9,9,9,9,4708
4,4,8,4,4,8,4709
4,2,3,2,3,4,4710
8,8,8,8,8,8,4711
7,7,7,7,7,7,4712
8,8,8,8,8,8,4713
7,7,7,7,7,7,4714
4,4,4,4,4,4,4715
5,5,5,5,5,5,4716
0,0,9,9,0,0,4717
8,8,8,8,8,8,4718
2,2,2,2,2,2,4719
3,3,4,4,3,3,4720
0,0,0,0,0,0,4721
0,0,0,0,0,0,4722
8,8,8,8,8,8,4723
8,8,8,8,8,8,4724
4,4,4,4,4,4,4725
0,0,0,0,0,0,4726
2,2,2,2,2,2,4727
5,5,5,5,5,5,4728
7,7,7,7,7,7,4729
2,2,2,2,2,2,4730
6,6,6,6,6,6,4731
2,2,2,2,2,2,4732
5,3,3,3,3,5,4733
6,6,7,6,6,7,4734
9,9,9,9,9,9,4735
7,7,7,7,7,7,4736
3,3,4,4,3,3,4737
4,4,7,4,4,7,4738
1,1,3,1,1,3,4739
5,5,1,5,1,5,4740
4,8,7,8,7,4,4741
8,8,2,8,8,2,4742
8,8,8,8,8,8,4743
4,4,4,4,4,4,4744
3,3,5,3,3,5,4745
0,0,0,0,0,0,4746
7,7,7,7,7,7,4747
2,2,2,2,2,2,4748
9,9,9,9,9,9,4749
4,4,0,0,4,4,4750
6,6,6,6,6,6,4751
6,6,6,6,6,6,4752
4,4,4,4,4,4,4753
9,9,9,9,9,9,4754
2,3,3,2,3,3,4755
4,7,7,4,7,7,4756
8,8,2,2,8,8,4757
8,8,4,8,8,4,4758
0,0,1,0,0,1,4759
3,3,3,3,3,3,4760
8,8,8,8,8,8,4761
1,1,1,1,1,1,4762
4,4,4,4,4,4,4763
1,1,1,1,1,1,4764
0,0,9,4,0,9,4765
6,2,2,2,6,2,4766
6,6,6,6,6,6,4767
9,9,9,9,9,9,4768
1,1,0,1,0,1,4769
6,6,6,6,6,6,4770
2,2,2,2,2,2,4771
3,3,3,3,3,3,4772
4,4,7,4,7,4,4773
0,0,7,0,7,0,4774
1,1,1,1,1,1,4775
2,5,5,5,5,2,4776
2,2,2,2,2,2,4777
0,0,0,0,0,0,4778
8,8,9,1,8,9,4779
8,8,8,8,8,8,4780
4,4,7,4,4,7,4781
7,7,7,7,7,7,4782
9,9,1,1,9,9,4783
9,9,1,9,9,1,4784
6,6,6,6,6,6,4785
6,1,9,1,3,9,4786
0,0,0,0,0,0,4787
5,5,5,5,5,5,4788
6,6,3,3,6,6,4789
7,7,7,7,7,7,4790
3,3,3,3,3,3,4791
6,6,6,6,6,6,4792
7,7,4,4,7,7,4793
8,8,8,8,8,8,4794
7,7,2,2,7,7,4795
3,3,5,3,5,3,4796
1,1,1,1,1,1,4797
0,0,0,0,0,0,4798
3,3,6,3,3,6,4799
8,8,8,8,8,8,4800
4,4,7,4,4,7,4801
5,3,2,3,3,2,4802
1,1,9,1,9,1,4803
8,8,8,8,8,8,4804
6,6,6,6,6,6,4805
2,2,3,3,2,2,4806
8,8,1,8,8,1,4807
5,5,5,5,5,5,4808
7,7,5,5,7,7,4809
6,6,8,6,6,8,4810
2,2,0,0,2,2,4811
8,8,8,8,8,8,4812
6,6,6,6,6,6,4813
5,5,5,5,5,5,4814
8,8,8,8,8,8,4815
0,0,3,0,0,3,4816
5,2,2,2,5,2,4817
9,9,9,9,9,9,4818
2,2,2,2,2,2,4819
7,7,7,7,7,7,4820
0,0,0,0,0,0,4821
5,5,5,5,5,5,4822
8,8,8,8,8,8,4823
6,6,6,6,6,6,4824
8,8,6,6,8,8,4825
9,9,9,9,9,9,4826
3,3,3,3,3,3,4827
8,8,8,8,8,8,4828
3,3,3,3,3,3,4829
2,2,2,2,2,2,4830
6,6,6,6,6,6,4831
8,8,8,8,8,8,4832
7,7,7,7,7,7,4833
8,8,8,8,8,8,4834
3,3,5,3,5,3,4835
3,3,3,3,3,3,4836
8,8,8,8,8,8,4837
5,5,5,5,5,5,4838
4,4,4,4,4,4,4839
1,1,1,1,1,1,4840
2,2,3,6,3,2,4841
9,9,9,9,9,9,4842
6,8,8,8,6,8,4843
5,5,5,5,5,5,4844
9,9,9,9,9,9,4845
4,4,5,4,5,4,4846
3,3,8,8,3,3,4847
8,8,8,8,8,8,4848
5,5,5,5,5,5,4849
5,5,5,5,5,5,4850
8,8,8,8,8,8,4851
8,8,8,8,8,8,4852
2,2,0,2,2,0,4853
0,0,1,1,0,0,4854
3,3,6,3,6,3,4855
1,1,9,9,1,1,4856
4,4,7,4,7,4,4857
1,1,9,1,9,1,4858
0,0,0,0,0,0,4859
8,8,8,8,8,8,4860
0,0,0,0,0,0,4861
5,5,4,4,5,5,4862
8,8,3,7,8,3,4863
4,4,0,4,4,0,4864
9,0,1,0,1,9,4865
1,1,1,1,1,1,4866
8,8,7,8,7,8,4867
0,0,0,0,0,0,4868
0,0,5,0,0,5,4869
6,6,6,6,6,6,4870
7,7,7,7,7,7,4871
7,7,7,7,7,7,4872
7,7,7,7,7,7,4873
5,5,5,5,5,5,4874
6,6,6,6,6,6,4875
3,3,3,3,3,3,4876
6,6,0,6,0,6,4877
5,5,5,5,5,5,4878
8,8,2,8,2,8,4879
2,2,2,2,2,2,4880
6,8,8,6,2,8,4881
5,5,6,6,5,5,4882
7,7,7,7,7,7,4883
5,5,0,5,5,0,4884
4,4,7,4,7,4,4885
7,7,8,8,7,7,4886
3,3,3,3,3,3,4887
2,1,1,6,2,1,4888
9,9,4,9,9,4,4889
5,5,5,5,5,5,4890
8,8,4,8,8,4,4891
8,8,8,8,8,8,4892
5,5,5,5,5,5,4893
7,7,7,7,7,7,4894
2,2,8,2,2,8,4895
2,2,2,2,2,2,4896
8,8,8,8,8,8,4897
7,2,2,5,7,2,4898
6,6,7,7,6,6,4899
7,7,3,7,3,7,4900
7,7,5,7,7,5,4901
2,2,8,2,8,2,4902
7,7,7,7,7,7,4903
6,6,6,6,6,6,4904
4,4,4,4,4,4,4905
0,0,8,1,0,8,4906
6,6,4,6,4,6,4907
3,3,3,3,3,3,4908
1,1,5,5,1,1,4909
4,4,4,4,4,4,4910
6,6,6,6,6,6,4911
3,3,5,3,3,5,4912
9,9,1,9,1,9,4913
8,8,8,8,8,8,4914
3,5,6,5,5,6,4915
8,8,8,8,8,8,4916
1,1,3,3,1,1,4917
0,0,0,0,0,0,4918
0,0,0,0,0,0,4919
5,5,5,5,5,5,4920
3,5,5,5,5,5,4921
5,5,5,5,5,5,4922
8,8,8,8,8,8,4923
4,1,2,4,1,2,4924
0,0,0,0,0,0,4925
6,6,8,6,6,8,4926
1,1,9,1,9,1,4927
7,7,7,7,7,7,4928
0,0,6,0,0,6,4929
2,2,5,3,5,2,4930
2,2,4,2,2,4,4931
1,1,1,1,1,1,4932
7,7,6,6,7,7,4933
3,3,3,3,3,3,4934
0,0,2,2,0,0,4935
8,8,8,8,8,8,4936
6,5,5,5,5,6,4937
7,7,7,7,7,7,4938
7,7,7,7,7,7,4939
0,0,0,0,0,0,4940
0,0,0,0,0,0,4941
1,1,1,1,1,1,4942
4,4,4,4,4,4,4943
1,1,3,1,3,1,4944
1,1,1,1,1,1,4945
6,6,1,6,1,6,4946
6,6,6,6,6,6,4947
6,6,7,6,7,6,4948
1,1,1,1,1,1,4949
3,3,3,3,3,3,4950
6,6,6,6,6,6,4951
0,0,9,0,0,9,4952
1,1,1,1,1,1,4953
3,3,3,3,3,3,4954
8,8,8,8,8,8,4955
5,5,5,5,5,5,4956
0,0,8,0,0,8,4957
1,1,1,1,1,1,4958
6,6,6,6,6,6,4959
5,5,4,5,4,5,4960
5,5,5,5,5,5,4961
4,4,4,4,4,4,4962
3,3,3,3,3,3,4963
9,8,1,9,8,1,4964
8,8,0,8,0,8,4965
6,8,2,6,8,2,4966
0,0,0,0,0,0,4967
5,5,5,5,5,5,4968
4,4,0,4,0,4,4969
9,9,1,9,1,9,4970
2,2,2,2,2,2,4971
8,1,0,1,1,0,4972
4,1,1,4,2,1,4973
8,8,8,8,8,8,4974
8,8,8,8,8,8,4975
2,2,2,2,2,2,4976
1,1,1,1,1,1,4977
4,3,3,5,3,4,4978
8,8,8,8,8,8,4979
6,6,9,9,6,6,4980
7,7,7,7,7,7,4981
3,3,6,3,6,3,4982
1,1,1,1,1,1,4983
3,3,3,3,3,3,4984
4,4,4,4,4,4,4985
9,9,9,9,9,9,4986
4,2,5,4,2,5,4987
8,8,8,8,8,8,4988
4,4,4,4,4,4,4989
5,5,5,5,5,5,4990
0,0,9,0,9,0,4991
9,9,6,6,9,9,4992
1,1,3,1,9,3,4993
3,3,2,3,3,2,4994
8,8,8,8,8,8,4995
7,7,7,7,7,7,4996
5,5,5,5,5,5,4997
4,4,4,4,4,4,4998
6,6,0,0,6,6,4999
6,6,2,2,6,6,5000
7,7,7,7,7,7,5001
9,9,1,9,3,1,5002
0,0,0,0,0,0,5003
5,5,3,5,5,3,5004
2,2,0,0,2,2,5005
3,5,5,5,3,5,5006
3,8,6,8,3,6,5007
3,3,6,3,5,6,5008
9,9,1,1,9,9,5009
0,0,0,0,0,0,5010
9,9,1,1,9,9,5011
2,2,4,4,2,2,5012
9,9,1,9,9,1,5013
1,1,9,1,1,9,5014
0,0,1,0,0,1,5015
2,2,2,2,2,2,5016
3,3,9,3,9,3,5017
9,9,1,9,1,9,5018
6,6,6,6,6,6,5019
6,6,6,6,6,6,5020
1,1,1,1,1,1,5021
6,6,6,6,6,6,5022
3,3,4,4,3,3,5023
7,7,7,7,7,7,5024
6,6,6,6,6,6,5025
2,2,2,2,2,2,5026
7,7,3,7,7,3,5027
0,0,0,0,0,0,5028
4,4,4,4,4,4,5029
8,8,0,0,8,8,5030
9,9,8,9,8,9,5031
6,6,6,6,6,6,5032
0,0,1,1,0,0,5033
7,7,7,7,7,7,5034
7,7,2,7,2,7,5035
5,5,5,5,5,5,5036
0,0,0,0,0,0,5037
4,4,4,4,4,4,5038
5,5,5,5,5,5,5039
9,9,9,9,9,9,5040
6,6,5,6,6,5,5041
4,4,6,6,4,4,5042
5,5,3,5,5,3,5043
7,7,7,7,7,7,5044
9,9,1,2,9,1,5045
3,3,6,3,6,3,5046
7,7,7,7,7,7,5047
8,8,8,8,8,8,5048
5,5,5,5,5,5,5049
0,0,0,0,0,0,5050
4,4,4,4,4,4,5051
1,1,3,1,1,3,5052
3,3,5,3,5,3,5053
8,8,0,0,8,8,5054
6,6,1,1,6,6,5055
9,9,1,5,9,1,5056
5,5,5,5,5,5,5057
7,7,7,7,7,7,5058
6,6,8,6,6,8,5059
7,7,7,7,7,7,5060
7,7,3,7,7,3,5061
3,3,8,3,3,8,5062
4,4,4,4,4,4,5063
2,2,1,2,1,2,5064
3,3,0,3,0,3,5065
6,6,6,6,6,6,5066
4,4,4,4,4,4,5067
5,5,5,5,5,5,5068
0,0,8,0,8,0,5069
1,1,1,1,1,1,5070
9,9,9,9,9,9,5071
3,3,3,3,3,3,5072
8,8,8,8,8,8,5073
4,4,7,4,5,7,5074
4,3,6,3,3,6,5075
1,1,9,9,1,1,5076
9,9,7,9,7,9,5077
8,8,0,8,7,0,5078
9,9,9,9,9,9,5079
3,3,5,3,7,5,5080
6,6,6,6,6,6,5081
0,0,5,0,5,0,5082
9,1,1,1,1,9,5083
1,1,1,1,1,1,5084
6,6,4,6,6,4,5085
3,3,3,3,3,3,5086
2,2,2,2,2,2,5087
3,3,3,3,3,3,5088
0,0,0,0,0,0,5089
5,5,5,5,5,5,5090
8,8,8,8,8,8,5091
8,8,0,0,8,8,5092
0,0,0,0,0,0,5093
0,0,2,0,0,2,5094
6,6,6,6,6,6,5095
2,2,1,2,1,2,5096
3,3,5,3,5,3,5097
5,5,3,5,3,5,5098
1,1,9,9,1,1,5099
5,6,6,6,6,5,5100
7,7,7,7,7,7,5101
1,1,1,1,1,1,5102
0,0,8,8,0,0,5103
9,9,3,9,9,3,5104
8,8,8,8,8,8,5105
3,6,6,6,3,6,5106
3,5,5,5,5,3,5107
5,3,3,3,3,3,5108
6,0,3,5,0,3,5109
3,2,5,3,2,5,5110
2,2,2,2,2,2,5111
1,1,1,1,1,1,5112
3,3,3,3,3,3,5113
7,7,7,7,7,7,5114
0,0,0,0,0,0,5115
7,7,7,7,7,7,5116
7,7,0,7,0,7,5117
2,2,2,2,2,2,5118
4,4,0,4,0,4,5119
7,7,7,7,7,7,5120
7,7,5,7,7,5,5121
6,6,6,6,6,6,5122
2,2,1,2,1,2,5123
6,8,5,2,8,5,5124
1,1,1,1,1,1,5125
7,7,7,7,7,7,5126
2,2,2,2,2,2,5127
3,3,3,3,3,3,5128
3,3,3,3,3,3,5129
0,0,0,0,0,0,5130
2,2,2,2,2,2,5131
2,2,2,2,2,2,5132
9,9,7,9,9,7,5133
6,6,6,6,6,6,5134
5,5,3,3,5,5,5135
5,5,5,5,5,5,5136
1,1,3,3,1,1,5137
9,9,9,9,9,9,5138
7,7,7,7,7,7,5139
9,9,9,9,9,9,5140
4,4,5,4,4,5,5141
6,2,5,2,5,6,5142
4,4,8,8,4,4,5143
1,1,2,1,1,2,5144
9,9,9,9,9,9,5145
1,1,1,1,1,1,5146
3,3,3,3,3,3,5147
6,6,6,6,6,6,5148
1,1,1,1,1,1,5149
2,2,2,2,2,2,5150
2,2,2,2,2,2,5151
5,5,5,5,5,5,5152
8,8,8,8,8,8,5153
0,0,0,0,0,0,5154
8,8,8,8,8,8,5155
5,5,5,5,5,5,5156
1,1,1,1,1,1,5157
7,7,7,7,7,7,5158
6,6,6,6,6,6,5159
7,7,7,7,7,7,5160
9,9,0,9,9,0,5161
3,5,5,5,3,5,5162
0,0,0,0,0,0,5163
9,9,3,9,1,3,5164
2,2,2,2,2,2,5165
2,2,2,2,2,2,5166
6,6,6,6,6,6,5167
7,7,7,7,7,7,5168
6,6,6,6,6,6,5169
9,9,0,9,9,0,5170
1,1,1,1,1,1,5171
9,9,9,9,9,9,5172
4,5,5,4,5,5,5173
0,0,0,0,0,0,5174
5,5,3,5,5,3,5175
6,6,7,7,6,6,5176
6,6,5,5,6,6,5177
4,4,2,2,4,4,5178
4,4,4,4,4,4,5179
4,4,4,4,4,4,5180
1,1,4,1,4,1,5181
6,6,2,6,2,6,5182
3,3,3,3,3,3,5183
2,2,2,2,2,2,5184
8,8,8,8,8,8,5185
9,1,1,1,1,9,5186
4,4,4,4,4,4,5187
7,7,7,7,7,7,5188
2,2,2,2,2,2,5189
3,3,7,7,3,3,5190
9,9,9,9,9,9,5191
3,3,5,3,5,3,5192
4,2,5,2,5,4,5193
0,0,0,0,0,0,5194
1,1,9,1,1,9,5195
1,1,1,1,1,1,5196
1,1,1,1,1,1,5197
9,9,9,9,9,9,5198
9,9,1,9,1,9,5199
7,7,7,7,7,7,5200
5,5,8,5,8,5,5201
1,1,1,1,1,1,5202
9,9,1,1,9,9,5203
2,2,6,2,2,6,5204
5,5,5,5,5,5,5205
6,6,4,6,4,6,5206
1,1,1,1,1,1,5207
5,3,3,5,3,3,5208
3,3,3,3,3,3,5209
0,0,8,0,0,8,5210
1,1,9,9,1,1,5211
4,4,1,4,1,4,5212
9,9,1,9,1,9,5213
4,4,9,4,9,4,5214
2,2,0,2,0,2,5215
0,0,0,0,0,0,5216
8,8,0,0,8,8,5217
3,3,5,3,3,5,5218
2,2,2,2,2,2,5219
7,7,0,7,7,0,5220
3,3,3,3,3,3,5221
8,8,8,8,8,8,5222
6,6,6,6,6,6,5223
1,1,1,1,1,1,5224
4,4,4,4,4,4,5225
2,2,4,2,2,4,5226
4,7,7,7,7,7,5227
9,9,9,9,9,9,5228
4,4,3,4,4,3,5229
6,0,7,0,7,6,5230
9,9,9,9,9,9,5231
1,1,0,1,1,0,5232
5,5,5,5,5,5,5233
9,9,9,9,9,9,5234
9,9,9,9,9,9,5235
1,1,1,1,1,1,5236
4,4,4,4,4,4,5237
2,2,2,2,2,2,5238
7,7,7,7,7,7,5239
2,2,2,2,2,2,5240
7,7,2,7,7,2,5241
3,3,5,5,3,3,5242
1,1,1,1,1,1,5243
9,9,9,9,9,9,5244
8,8,8,8,8,8,5245
8,8,8,8,8,8,5246
1,1,9,1,9,1,5247
2,8,5,8,2,5,5248
0,0,6,0,6,0,5249
8,8,9,8,8,9,5250
8,8,8,8,8,8,5251
2,2,2,2,2,2,5252
8,8,8,8,8,8,5253
7,7,7,7,7,7,5254
8,8,8,8,8,8,5255
4,4,6,4,6,4,5256
1,1,9,1,9,1,5257
7,7,7,7,7,7,5258
4,4,9,9,4,4,5259
3,3,5,3,5,3,5260
1,1,1,1,1,1,5261
8,8,8,8,8,8,5262
6,6,5,6,5,6,5263
4,8,8,5,8,4,5264
5,5,3,5,5,3,5265
0,0,0,0,0,0,5266
5,2,2,4,5,2,5267
6,6,3,3,6,6,5268
7,7,7,7,7,7,5269
5,5,5,5,5,5,5270
9,9,8,8,9,9,5271
8,8,0,0,8,8,5272
8,8,8,8,8,8,5273
8,0,0,0,8,0,5274
9,9,9,9,9,9,5275
7,7,7,7,7,7,5276
3,3,0,3,3,0,5277
8,8,8,8,8,8,5278
7,7,4,7,7,4,5279
8,8,1,8,8,1,5280
2,2,2,2,2,2,5281
1,1,9,9,1,1,5282
8,8,8,8,8,8,5283
8,8,8,8,8,8,5284
4,4,4,4,4,4,5285
9,9,1,1,9,9,5286
1,1,1,1,1,1,5287
5,5,4,5,5,4,5288
4,4,4,4,4,4,5289
2,2,5,4,2,5,5290
6,6,6,6,6,6,5291
6,6,6,6,6,6,5292
9,9,9,9,9,9,5293
2,2,2,2,2,2,5294
7,7,7,7,7,7,5295
2,2,2,2,2,2,5296
8,8,8,8,8,8,5297
4,4,6,6,4,4,5298
2,2,2,2,2,2,5299
9,9,9,9,9,9,5300
1,1,1,1,1,1,5301
6,6,0,0,6,6,5302
5,0,3,0,3,5,5303
8,8,8,8,8,8,5304
5,5,5,5,5,5,5305
9,9,9,9,9,9,5306
7,7,7,7,7,7,5307
6,0,2,0,4,2,5308
2,2,2,2,2,2,5309
9,9,9,9,9,9,5310
1,1,1,1,1,1,5311
8,8,1,8,8,1,5312
7,7,7,7,7,7,5313
0,0,1,0,0,1,5314
9,9,1,1,9,9,5315
9,9,9,9,9,9,5316
7,7,7,7,7,7,5317
6,6,6,6,6,6,5318
3,0,0,3,6,0,5319
9,9,9,9,9,9,5320
3,3,3,3,3,3,5321
0,0,0,0,0,0,5322
0,0,3,0,3,0,5323
0,0,0,0,0,0,5324
7,7,8,7,8,7,5325
7,7,7,7,7,7,5326
0,2,2,2,2,0,5327
7,7,4,7,4,7,5328
3,0,2,0,3,2,5329
9,9,7,9,9,7,5330
0,0,0,0,0,0,5331
9,9,9,9,9,9,5332
2,2,2,2,2,2,5333
1,1,1,1,1,1,5334
5,5,5,5,5,5,5335
7,7,7,7,7,7,5336
1,1,6,1,1,6,5337
6,6,6,6,6,6,5338
8,8,0,0,8,8,5339
2,2,2,2,2,2,5340
0,0,0,0,0,0,5341
4,4,4,4,4,4,5342
2,2,0,2,0,2,5343
1,1,7,1,7,1,5344
4,4,4,4,4,4,5345
0,0,8,0,8,0,5346
4,3,5,3,5,4,5347
8,8,8,8,8,8,5348
0,0,0,0,0,0,5349
4,4,4,4,4,4,5350
9,9,9,9,9,9,5351
9,9,6,6,9,9,5352
6,6,6,6,6,6,5353
3,3,9,9,3,3,5354
6,6,6,6,6,6,5355
1,1,1,1,1,1,5356
7,7,3,7,7,3,5357
4,4,4,4,4,4,5358
6,6,6,6,6,6,5359
8,8,2,8,2,8,5360
6,6,6,6,6,6,5361
0,0,0,0,0,0,5362
7,7,7,7,7,7,5363
4,4,5,5,4,4,5364
8,8,8,8,8,8,5365
7,7,9,9,7,7,5366
5,5,5,5,5,5,5367
7,7,3,7,3,7,5368
5,5,5,5,5,5,5369
2,2,2,2,2,2,5370
0,0,2,2,0,0,5371
5,5,3,3,5,5,5372
8,8,8,8,8,8,5373
6,6,6,6,6,6,5374
6,6,6,6,6,6,5375
6,6,6,6,6,6,5376
8,8,8,8,8,8,5377
8,8,5,8,5,8,5378
5,5,5,5,5,5,5379
6,6,3,6,6,3,5380
6,6,6,6,6,6,5381
9,1,1,9,1,1,5382
9,9,9,9,9,9,5383
2,2,2,2,2,2,5384
7,7,7,7,7,7,5385
2,2,7,2,2,7,5386
1,1,1,1,1,1,5387
9,9,5,9,5,9,5388
3,3,3,3,3,3,5389
9,9,9,9,9,9,5390
0,0,8,2,0,8,5391
1,1,3,1,3,1,5392
5,5,2,5,2,5,5393
9,0,0,9,0,0,5394
9,9,1,1,9,9,5395
7,7,7,7,7,7,5396
9,9,9,9,9,9,5397
6,6,6,6,6,6,5398
5,5,5,5,5,5,5399
3,3,5,5,3,3,5400
7,7,8,8,7,7,5401
6,6,6,6,6,6,5402
7,7,7,7,7,7,5403
0,0,8,0,0,8,5404
4,1,5,4,1,5,5405
2,2,6,6,2,2,5406
3,3,3,3,3,3,5407
9,9,9,9,9,9,5408
6,6,2,6,2,6,5409
2,2,2,2,2,2,5410
5,5,5,5,5,5,5411
7,7,7,7,7,7,5412
5,5,5,5,5,5,5413
0,0,0,0,0,0,5414
2,2,2,2,2,2,5415
8,8,8,8,8,8,5416
2,2,2,2,2,2,5417
9,9,1,9,9,1,5418
6,6,6,6,6,6,5419
1,1,1,1,1,1,5420
5,5,4,5,5,4,5421
1,1,9,1,1,9,5422
3,3,6,5,3,6,5423
6,6,6,6,6,6,5424
3,3,3,3,3,3,5425
0,0,0,0,0,0,5426
8,8,8,8,8,8,5427
0,0,0,0,0,0,5428
6,6,6,6,6,6,5429
3,3,9,3,3,9,5430
5,5,5,5,5,5,5431
0,0,1,2,0,1,5432
1,1,1,1,1,1,5433
4,7,7,7,9,7,5434
6,6,6,6,6,6,5435
7,7,7,7,7,7,5436
9,9,1,5,9,1,5437
1,1,1,1,1,1,5438
5,5,5,5,5,5,5439
4,7,7,3,7,7,5440
0,0,0,0,0,0,5441
4,4,4,4,4,4,5442
6,6,6,6,6,6,5443
2,2,2,2,2,2,5444
3,3,3,3,3,3,5445
8,8,8,8,8,8,5446
7,7,7,7,7,7,5447
5,5,5,5,5,5,5448
7,7,7,7,7,7,5449
3,3,5,3,5,3,5450
4,7,7,7,4,7,5451
8,8,8,8,8,8,5452
9,9,9,9,9,9,5453
8,8,8,8,8,8,5454
3,3,3,3,3,3,5455
6,6,6,6,6,6,5456
0,0,0,0,0,0,5457
5,5,5,5,5,5,5458
1,1,1,1,1,1,5459
1,9,4,9,4,1,5460
9,9,9,9,9,9,5461
4,5,5,6,5,5,5462
8,8,8,8,8,8,5463
9,9,9,9,9,9,5464
9,9,9,9,9,9,5465
9,9,9,9,9,9,5466
5,5,0,5,5,0,5467
0,0,0,0,0,0,5468
8,8,6,6,8,8,5469
0,0,3,3,0,0,5470
2,2,5,2,2,5,5471
0,0,2,9,0,2,5472
3,3,4,5,3,4,5473
6,3,7,3,7,6,5474
3,2,2,2,2,3,5475
9,9,9,9,9,9,5476
0,0,0,0,0,0,5477
3,3,3,3,3,3,5478
3,3,4,3,4,3,5479
8,8,4,8,8,4,5480
0,0,0,0,0,0,5481
8,8,8,8,8,8,5482
8,8,8,8,8,8,5483
0,0,2,0,2,0,5484
9,9,9,9,9,9,5485
4,4,4,4,4,4,5486
8,8,8,8,8,8,5487
4,4,4,4,4,4,5488
6,9,1,6,9,1,5489
4,4,6,4,4,6,5490
4,4,3,4,3,4,5491
3,3,3,3,3,3,5492
3,3,5,3,5,3,5493
0,0,3,3,0,0,5494
4,4,4,4,4,4,5495
9,9,0,0,9,9,5496
6,2,2,6,2,2,5497
7,7,5,7,5,7,5498
9,9,9,9,9,9,5499
5,5,5,5,5,5,5500
4,4,4,4,4,4,5501
3,3,0,3,0,3,5502
5,5,5,5,5,5,5503
5,5,3,5,3,5,5504
5,5,5,5,5,5,5505
2,2,2,2,2,2,5506
3,3,1,1,3,3,5507
6,6,6,6,6,6,5508
5,5,5,5,5,5,5509
5,5,3,3,5,5,5510
9,9,1,9,9,1,5511
1,1,1,1,1,1,5512
6,6,6,6,6,6,5513
4,4,4,4,4,4,5514
1,1,1,1,1,1,5515
0,0,0,0,0,0,5516
5,5,6,6,5,5,5517
7,7,7,7,7,7,5518
9,1,1,9,1,1,5519
3,3,3,3,3,3,5520
0,0,0,0,0,0,5521
6,6,6,6,6,6,5522
8,8,8,8,8,8,5523
9,9,9,9,9,9,5524
7,7,7,7,7,7,5525
6,6,6,6,6,6,5526
2,2,2,2,2,2,5527
8,8,0,8,9,0,5528
0,0,4,0,0,4,5529
0,0,0,0,0,0,5530
2,2,2,2,2,2,5531
9,9,9,9,9,9,5532
0,0,2,2,0,0,5533
3,3,3,3,3,3,5534
2,2,2,2,2,2,5535
7,7,7,7,7,7,5536
2,2,2,2,2,2,5537
7,7,7,7,7,7,5538
3,3,7,7,3,3,5539
2,2,2,2,2,2,5540
3,3,3,3,3,3,5541
7,7,7,7,7,7,5542
7,7,7,7,7,7,5543
5,5,5,5,5,5,5544
3,3,7,3,7,3,5545
8,8,8,8,8,8,5546
